order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,age_group,delivery_speed,gross_amount,discount_amount,net_revenue,net_profit,is_unprofitable
O123451,C16311,P248270,Fashion,30.65,0.1,1,COD,2025-07-16,6,East,0,27.58,6.22,3.43,52,Male,51-65,Standard (4-7 days),30.65,3.0700000000000003,27.58,3.43,0
O123452,C10376,P224414,Beauty,33.15,0.05,2,UPI,2024-11-27,7,South,0,62.98,9.31,19.03,32,Male,26-35,Standard (4-7 days),66.3,3.3200000000000003,62.98,19.03,0
O123453,C13560,P205126,Home,24.26,0.2,2,Debit Card,2024-06-10,4,North,1,38.82,7.12,3.75,69,Male,65+,Standard (4-7 days),48.52,9.700000000000003,0.0,0.0,0
O123454,C11774,P226608,Grocery,2.8,0.1,1,COD,2024-12-22,5,East,0,2.52,2.83,-2.63,42,Female,36-50,Standard (4-7 days),2.8,0.2799999999999998,2.52,-2.63,1
O123455,C17529,P203762,Home,153.95,0.0,1,Credit Card,2025-05-29,5,East,0,153.95,6.86,36.25,66,Female,65+,Standard (4-7 days),153.95,0.0,153.95,36.25,0
O123456,C11505,P202786,Electronics,244.07,0.15,1,Debit Card,2024-05-26,6,South,0,207.46,8.91,15.99,28,Female,26-35,Standard (4-7 days),244.07,36.609999999999985,207.46,15.99,0
O123457,C15363,P201542,Grocery,4.29,0.15,3,COD,2025-04-12,4,Central,0,10.94,4.24,-3.36,36,Female,36-50,Standard (4-7 days),12.870000000000001,1.9300000000000015,10.94,-3.36,1
O123458,C17748,P212813,Home,105.49,0.1,3,Credit Card,2025-02-10,7,North,0,284.82,8.4,71.35,54,Female,51-65,Standard (4-7 days),316.46999999999997,31.649999999999977,284.82,71.35,0
O123459,C12654,P216417,Home,136.92,0.0,1,Credit Card,2025-04-09,5,East,0,136.92,7.15,31.19,24,Other,18-25,Standard (4-7 days),136.92,0.0,136.92,31.19,0
O123460,C11010,P216294,Home,78.38,0.1,1,COD,2025-01-22,5,East,0,70.54,5.44,14.31,48,Male,36-50,Standard (4-7 days),78.38,7.839999999999989,70.54,14.31,0
O123461,C16732,P202799,Toys,5.73,0.0,1,UPI,2025-01-25,4,West,0,5.73,3.49,-1.2,58,Female,51-65,Standard (4-7 days),5.73,0.0,5.73,-1.2,1
O123462,C15290,P218239,Fashion,56.27,0.0,1,Debit Card,2025-08-17,6,East,0,56.27,6.95,12.74,23,Male,18-25,Standard (4-7 days),56.27,0.0,56.27,12.74,0
O123463,C17680,P244640,Electronics,91.99,0.05,1,Credit Card,2025-08-17,6,South,1,87.39,8.48,2.01,58,Male,51-65,Standard (4-7 days),91.99,4.599999999999994,0.0,0.0,0
O123464,C13477,P206923,Home,149.56,0.0,1,Wallet,2025-05-18,6,West,0,149.56,6.55,35.33,44,Female,36-50,Standard (4-7 days),149.56,0.0,149.56,35.33,0
O123465,C17741,P235453,Grocery,5.16,0.05,1,Credit Card,2024-10-22,5,West,0,4.9,2.25,-1.86,67,Male,65+,Standard (4-7 days),5.16,0.2599999999999998,4.9,-1.86,1
O123466,C11230,P206938,Fashion,5.07,0.0,1,Credit Card,2025-09-02,4,North,0,5.07,2.85,-1.08,46,Female,36-50,Standard (4-7 days),5.07,0.0,5.07,-1.08,1
O123467,C11177,P220885,Fashion,35.83,0.15,2,Debit Card,2025-07-23,4,North,0,60.91,5.3,16.02,45,Female,36-50,Standard (4-7 days),71.66,10.75,60.91,16.02,0
O123468,C13857,P229713,Sports,46.48,0.0,1,Credit Card,2024-05-17,4,South,0,46.48,4.83,9.11,38,Female,36-50,Standard (4-7 days),46.48,0.0,46.48,9.11,0
O123469,C12095,P239339,Toys,7.13,0.1,1,Debit Card,2025-03-04,7,West,0,6.42,3.98,-1.41,32,Female,26-35,Standard (4-7 days),7.13,0.71,6.42,-1.41,1
O123470,C11672,P243921,Home,100.87,0.0,1,Debit Card,2024-03-12,7,East,0,100.87,7.0,21.24,24,Male,18-25,Standard (4-7 days),100.87,0.0,100.87,21.24,0
O123471,C17168,P204388,Toys,10.07,0.0,2,UPI,2024-10-10,4,North,0,20.14,3.54,4.52,44,Male,36-50,Standard (4-7 days),20.14,0.0,20.14,4.52,0
O123472,C17914,P206022,Electronics,163.62,0.0,1,Debit Card,2025-05-16,5,South,0,163.62,7.75,11.88,34,Female,26-35,Standard (4-7 days),163.62,0.0,163.62,11.88,0
O123473,C11928,P202627,Home,199.33,0.0,1,UPI,2024-01-21,4,Central,0,199.33,7.84,47.97,18,Male,18-25,Standard (4-7 days),199.33,0.0,199.33,47.97,0
O123474,C13839,P207247,Home,21.41,0.0,2,Credit Card,2023-12-06,4,North,0,42.82,3.91,8.08,37,Female,36-50,Standard (4-7 days),42.82,0.0,42.82,8.08,0
O123475,C17574,P244117,Fashion,29.94,0.05,1,Credit Card,2023-10-04,6,North,0,28.44,6.27,3.68,29,Other,26-35,Standard (4-7 days),29.94,1.5,28.44,3.68,0
O123476,C13178,P203643,Fashion,18.94,0.1,1,UPI,2025-04-18,7,East,0,17.05,3.02,2.95,62,Female,51-65,Standard (4-7 days),18.94,1.8900000000000006,17.05,2.95,0
O123477,C14268,P222575,Fashion,21.52,0.0,1,PayPal,2024-06-09,6,Central,1,21.52,4.06,3.47,30,Male,26-35,Standard (4-7 days),21.52,0.0,0.0,0.0,0
O123478,C12553,P220146,Electronics,239.52,0.0,1,Debit Card,2024-11-21,4,North,0,239.52,9.19,19.55,38,Female,36-50,Standard (4-7 days),239.52,0.0,239.52,19.55,0
O123479,C17297,P222371,Sports,261.7,0.15,1,Credit Card,2025-05-24,5,East,0,222.44,9.59,57.14,49,Female,36-50,Standard (4-7 days),261.7,39.25999999999999,222.44,57.14,0
O123480,C12445,P226707,Sports,115.85,0.0,1,Debit Card,2023-11-13,5,Central,0,115.85,6.81,27.94,18,Female,18-25,Standard (4-7 days),115.85,0.0,115.85,27.94,0
O123481,C14389,P241566,Home,38.25,0.0,1,Credit Card,2025-03-25,4,West,0,38.25,5.75,4.96,44,Female,36-50,Standard (4-7 days),38.25,0.0,38.25,4.96,0
O123482,C10551,P226875,Fashion,46.77,0.1,1,PayPal,2025-02-19,4,South,0,42.09,4.93,9.8,35,Male,26-35,Standard (4-7 days),46.77,4.68,42.09,9.8,0
O123483,C15566,P213792,Home,31.99,0.0,1,Credit Card,2024-12-04,4,South,0,31.99,7.52,1.44,59,Female,51-65,Standard (4-7 days),31.99,0.0,31.99,1.44,0
O123484,C12897,P228492,Grocery,29.51,0.0,1,Credit Card,2024-02-12,5,East,0,29.51,5.45,-3.09,30,Male,26-35,Standard (4-7 days),29.51,0.0,29.51,-3.09,1
O123485,C11039,P245235,Beauty,16.51,0.0,1,Debit Card,2025-07-08,5,West,0,16.51,4.47,2.96,51,Male,51-65,Standard (4-7 days),16.51,0.0,16.51,2.96,0
O123486,C15758,P248723,Sports,303.94,0.05,1,Debit Card,2024-08-06,4,West,0,288.74,9.15,77.47,28,Female,26-35,Standard (4-7 days),303.94,15.199999999999989,288.74,77.47,0
O123487,C10884,P217717,Fashion,58.38,0.0,1,COD,2024-09-30,4,South,0,58.38,6.76,13.67,23,Male,18-25,Standard (4-7 days),58.38,0.0,58.38,13.67,0
O123488,C15468,P220392,Electronics,632.73,0.0,3,COD,2024-04-22,5,West,0,1898.19,10.31,217.47,23,Male,18-25,Standard (4-7 days),1898.19,0.0,1898.19,217.47,0
O123489,C13051,P218857,Electronics,114.21,0.05,1,Credit Card,2024-05-23,5,West,0,108.5,7.25,5.77,66,Other,65+,Standard (4-7 days),114.21,5.709999999999994,108.5,5.77,0
O123490,C15322,P206143,Home,264.18,0.0,1,COD,2024-09-29,5,East,0,264.18,7.42,66.55,43,Male,36-50,Standard (4-7 days),264.18,0.0,264.18,66.55,0
O123491,C14229,P236501,Sports,30.67,0.0,1,Credit Card,2024-06-24,6,West,0,30.67,5.62,3.58,60,Male,51-65,Standard (4-7 days),30.67,0.0,30.67,3.58,0
O123492,C14866,P218470,Toys,75.48,0.0,1,Debit Card,2024-03-09,4,South,0,75.48,6.4,23.79,38,Female,36-50,Standard (4-7 days),75.48,0.0,75.48,23.79,0
O123493,C13597,P219734,Sports,42.29,0.2,1,Credit Card,2024-04-20,3,North,0,33.83,5.13,5.02,20,Male,18-25,Fast (1-3 days),42.29,8.46,33.83,5.02,0
O123494,C12555,P213103,Grocery,16.17,0.2,5,Wallet,2025-07-15,6,East,0,64.68,5.88,-0.71,46,Male,36-50,Standard (4-7 days),80.85000000000001,16.17,64.68,-0.71,1
O123495,C11089,P247728,Electronics,306.99,0.1,1,PayPal,2025-06-23,3,Central,0,276.29,8.41,24.74,56,Female,51-65,Fast (1-3 days),306.99,30.69999999999999,276.29,24.74,0
O123496,C14575,P224951,Toys,14.81,0.0,1,Credit Card,2025-06-12,4,North,0,14.81,5.9,0.02,69,Male,65+,Standard (4-7 days),14.81,0.0,14.81,0.02,0
O123497,C14958,P201952,Sports,65.04,0.05,1,Credit Card,2025-09-08,6,South,0,61.79,5.23,13.31,61,Female,51-65,Standard (4-7 days),65.04,3.250000000000007,61.79,13.31,0
O123498,C10458,P236478,Electronics,207.27,0.2,1,UPI,2025-04-24,3,North,0,165.82,8.12,11.78,29,Male,26-35,Fast (1-3 days),207.27,41.45000000000002,165.82,11.78,0
O123499,C17509,P246797,Sports,45.53,0.05,4,COD,2024-08-14,3,Central,0,173.01,6.13,45.77,44,Female,36-50,Fast (1-3 days),182.12,9.110000000000014,173.01,45.77,0
O123500,C17874,P230766,Home,129.73,0.05,3,Debit Card,2024-03-11,3,Central,0,369.73,8.15,95.37,29,Female,26-35,Fast (1-3 days),389.18999999999994,19.459999999999923,369.73,95.37,0
O123501,C14721,P244515,Fashion,208.96,0.0,1,UPI,2024-12-28,4,North,0,208.96,6.31,66.83,54,Female,51-65,Standard (4-7 days),208.96,0.0,208.96,66.83,0
O123502,C14254,P245240,Fashion,59.83,0.1,1,Credit Card,2025-07-15,7,South,0,53.85,5.72,13.13,20,Female,18-25,Standard (4-7 days),59.83,5.979999999999997,53.85,13.13,0
O123503,C16304,P224647,Home,196.24,0.1,1,Wallet,2024-03-20,4,South,0,176.62,7.31,42.14,45,Female,36-50,Standard (4-7 days),196.24,19.620000000000005,176.62,42.14,0
O123504,C15373,P231288,Fashion,57.22,0.0,1,COD,2024-07-07,3,Central,0,57.22,5.98,14.05,20,Male,18-25,Fast (1-3 days),57.22,0.0,57.22,14.05,0
O123505,C12007,P201774,Electronics,285.65,0.0,5,Credit Card,2025-06-11,5,East,0,1428.25,9.47,161.92,51,Female,51-65,Standard (4-7 days),1428.25,0.0,1428.25,161.92,0
O123506,C11920,P249725,Toys,35.41,0.05,1,Credit Card,2025-01-11,6,West,0,33.64,5.89,7.57,39,Female,36-50,Standard (4-7 days),35.41,1.769999999999996,33.64,7.57,0
O123507,C15035,P237432,Beauty,12.56,0.0,1,Credit Card,2024-06-05,4,South,0,12.56,3.32,2.33,30,Male,26-35,Standard (4-7 days),12.56,0.0,12.56,2.33,0
O123508,C17694,P205059,Home,52.01,0.3,1,UPI,2024-04-28,5,East,0,36.41,4.85,5.34,37,Female,36-50,Standard (4-7 days),52.01,15.600000000000001,36.41,5.34,0
O123509,C15668,P239239,Home,73.76,0.0,1,Debit Card,2024-04-15,4,North,0,73.76,7.27,13.38,29,Male,26-35,Standard (4-7 days),73.76,0.0,73.76,13.38,0
O123510,C16298,P222497,Toys,19.0,0.2,1,Credit Card,2024-01-19,8,South,0,15.2,2.26,3.82,23,Female,18-25,Delayed (8+ days),19.0,3.8000000000000007,15.2,3.82,0
O123511,C16629,P228283,Fashion,5.0,0.0,1,Debit Card,2025-08-30,5,North,0,5.0,3.87,-2.12,36,Other,36-50,Standard (4-7 days),5.0,0.0,5.0,-2.12,1
O123512,C14527,P247061,Home,247.36,0.0,3,UPI,2024-02-05,5,East,0,742.08,11.59,196.19,21,Female,18-25,Standard (4-7 days),742.08,0.0,742.08,196.19,0
O123513,C15146,P241112,Toys,9.1,0.3,1,Debit Card,2024-12-13,7,West,0,6.37,4.2,-1.65,55,Female,51-65,Standard (4-7 days),9.1,2.7299999999999995,6.37,-1.65,1
O123514,C11003,P241688,Fashion,50.15,0.0,1,PayPal,2025-04-20,6,West,0,50.15,5.55,12.0,46,Male,36-50,Standard (4-7 days),50.15,0.0,50.15,12.0,0
O123515,C13083,P246503,Sports,15.3,0.1,1,Debit Card,2025-03-27,4,South,0,13.77,5.15,-1.02,41,Female,36-50,Standard (4-7 days),15.3,1.5300000000000011,13.77,-1.02,1
O123516,C12114,P210471,Home,84.39,0.0,1,UPI,2024-12-07,9,East,0,84.39,6.53,17.1,62,Female,51-65,Delayed (8+ days),84.39,0.0,84.39,17.1,0
O123517,C12589,P209744,Home,19.26,0.0,5,Debit Card,2025-01-13,4,South,0,96.3,6.36,20.6,49,Female,36-50,Standard (4-7 days),96.30000000000001,1.4210854715202004e-14,96.3,20.6,0
O123518,C12143,P203663,Toys,2.22,0.0,1,UPI,2024-12-08,4,West,0,2.22,2.54,-1.65,32,Female,26-35,Standard (4-7 days),2.22,0.0,2.22,-1.65,1
O123519,C14310,P212463,Grocery,21.44,0.05,3,Wallet,2025-06-24,5,Central,0,61.1,7.81,-2.92,38,Female,36-50,Standard (4-7 days),64.32000000000001,3.220000000000006,61.1,-2.92,1
O123520,C12241,P216378,Toys,12.2,0.1,1,Credit Card,2023-11-24,5,West,0,10.98,3.03,1.36,36,Female,36-50,Standard (4-7 days),12.2,1.2199999999999989,10.98,1.36,0
O123521,C15766,P223078,Electronics,597.93,0.0,1,PayPal,2023-10-22,4,West,0,597.93,10.28,61.47,60,Female,51-65,Standard (4-7 days),597.93,0.0,597.93,61.47,0
O123522,C15409,P238909,Fashion,25.23,0.3,1,PayPal,2025-02-27,4,West,0,17.66,4.52,1.66,37,Other,36-50,Standard (4-7 days),25.23,7.57,17.66,1.66,0
O123523,C17711,P206160,Home,147.39,0.15,1,Debit Card,2023-11-01,5,South,0,125.28,7.53,27.55,22,Male,18-25,Standard (4-7 days),147.39,22.109999999999985,125.28,27.55,0
O123524,C14980,P245304,Sports,19.74,0.0,1,Debit Card,2024-06-18,4,North,0,19.74,5.25,0.67,22,Female,18-25,Standard (4-7 days),19.74,0.0,19.74,0.67,0
O123525,C12086,P227682,Home,37.82,0.0,1,Credit Card,2024-01-06,3,Central,0,37.82,6.51,4.08,20,Female,18-25,Fast (1-3 days),37.82,0.0,37.82,4.08,0
O123526,C15983,P225575,Grocery,9.39,0.05,2,Debit Card,2023-12-17,4,West,0,17.84,4.49,-3.06,26,Male,26-35,Standard (4-7 days),18.78,0.9400000000000013,17.84,-3.06,1
O123527,C10938,P239910,Electronics,238.74,0.0,1,Wallet,2024-10-05,8,East,0,238.74,9.09,19.56,55,Male,51-65,Delayed (8+ days),238.74,0.0,238.74,19.56,0
O123528,C15034,P230865,Fashion,15.62,0.0,1,PayPal,2023-10-18,6,West,0,15.62,5.19,0.28,61,Female,51-65,Standard (4-7 days),15.62,0.0,15.62,0.28,0
O123529,C14301,P221405,Fashion,105.61,0.0,1,Credit Card,2024-10-19,5,West,0,105.61,7.64,29.32,67,Male,65+,Standard (4-7 days),105.61,0.0,105.61,29.32,0
O123530,C13970,P223254,Sports,42.89,0.0,4,Credit Card,2025-03-06,5,South,0,171.56,8.87,42.6,44,Male,36-50,Standard (4-7 days),171.56,0.0,171.56,42.6,0
O123531,C15037,P239076,Home,83.4,0.1,3,Credit Card,2024-01-17,6,East,0,225.18,6.95,56.1,20,Female,18-25,Standard (4-7 days),250.20000000000002,25.02000000000001,225.18,56.1,0
O123532,C13999,P209326,Electronics,183.74,0.0,5,Credit Card,2025-02-02,5,West,0,918.7,9.71,100.53,53,Male,51-65,Standard (4-7 days),918.7,0.0,918.7,100.53,0
O123533,C14650,P237510,Toys,108.11,0.1,1,COD,2025-08-14,6,West,0,97.3,5.61,33.31,37,Male,36-50,Standard (4-7 days),108.11,10.810000000000002,97.3,33.31,0
O123534,C16627,P219529,Home,66.04,0.0,2,UPI,2024-03-05,5,South,0,132.08,6.9,30.08,52,Male,51-65,Standard (4-7 days),132.08,0.0,132.08,30.08,0
O123535,C13408,P224527,Fashion,20.11,0.05,1,PayPal,2025-01-10,4,North,0,19.1,4.54,2.15,41,Female,36-50,Standard (4-7 days),20.11,1.009999999999998,19.1,2.15,0
O123536,C15615,P235483,Fashion,121.67,0.15,2,Credit Card,2024-03-22,5,East,0,206.84,8.15,64.24,65,Male,51-65,Standard (4-7 days),243.34,36.5,206.84,64.24,0
O123537,C10770,P216086,Grocery,3.25,0.0,1,UPI,2024-01-13,4,West,0,3.25,2.18,-1.92,29,Male,26-35,Standard (4-7 days),3.25,0.0,3.25,-1.92,1
O123538,C10248,P241313,Grocery,33.96,0.0,1,PayPal,2025-01-19,3,Central,0,33.96,5.29,-2.57,49,Male,36-50,Fast (1-3 days),33.96,0.0,33.96,-2.57,1
O123539,C15193,P221777,Electronics,323.17,0.15,1,Credit Card,2024-05-12,6,West,0,274.69,7.44,25.52,54,Female,51-65,Standard (4-7 days),323.17,48.48000000000002,274.69,25.52,0
O123540,C10372,P242262,Fashion,17.42,0.2,1,UPI,2025-08-14,5,West,0,13.94,3.77,1.11,42,Female,36-50,Standard (4-7 days),17.42,3.480000000000002,13.94,1.11,0
O123541,C15950,P220466,Sports,38.55,0.1,1,PayPal,2025-02-25,4,North,0,34.7,4.59,5.82,40,Male,36-50,Standard (4-7 days),38.55,3.8499999999999943,34.7,5.82,0
O123542,C12926,P236499,Sports,132.05,0.05,1,Credit Card,2024-12-10,3,Central,0,125.45,7.15,30.48,52,Female,51-65,Fast (1-3 days),132.05,6.6000000000000085,125.45,30.48,0
O123543,C17975,P215390,Home,15.29,0.0,1,Credit Card,2025-08-05,5,West,0,15.29,4.58,-0.3,19,Female,18-25,Standard (4-7 days),15.29,0.0,15.29,-0.3,1
O123544,C13857,P245581,Beauty,33.79,0.2,2,Debit Card,2024-12-29,5,Central,0,54.06,6.68,17.65,25,Female,18-25,Standard (4-7 days),67.58,13.519999999999996,54.06,17.65,0
O123545,C14930,P217921,Sports,46.48,0.0,2,UPI,2023-09-19,6,East,0,92.96,6.44,21.45,36,Male,36-50,Standard (4-7 days),92.96,0.0,92.96,21.45,0
O123546,C17014,P240860,Grocery,22.75,0.0,1,Credit Card,2024-07-23,5,East,0,22.75,5.23,-3.41,23,Other,18-25,Standard (4-7 days),22.75,0.0,22.75,-3.41,1
O123547,C10701,P232945,Sports,23.13,0.0,1,UPI,2024-06-24,4,South,0,23.13,5.43,1.51,42,Male,36-50,Standard (4-7 days),23.13,0.0,23.13,1.51,0
O123548,C12185,P218760,Electronics,143.13,0.2,1,COD,2024-05-13,5,East,0,114.5,7.39,6.35,62,Male,51-65,Standard (4-7 days),143.13,28.629999999999995,114.5,6.35,0
O123549,C17091,P240506,Sports,66.84,0.05,2,Wallet,2025-05-17,5,North,0,127.0,8.59,29.51,25,Female,18-25,Standard (4-7 days),133.68,6.680000000000007,127.0,29.51,0
O123550,C16600,P241760,Electronics,736.95,0.15,3,UPI,2023-10-02,5,East,0,1879.22,10.75,214.76,52,Male,51-65,Standard (4-7 days),2210.8500000000004,331.63000000000034,1879.22,214.76,0
O123551,C16957,P203243,Home,54.0,0.0,1,COD,2024-12-22,4,West,0,54.0,4.46,10.66,39,Female,36-50,Standard (4-7 days),54.0,0.0,54.0,10.66,0
O123552,C16966,P230091,Beauty,48.49,0.1,2,Credit Card,2024-12-21,5,South,1,87.28,6.93,32.35,40,Female,36-50,Standard (4-7 days),96.98,9.700000000000003,0.0,0.0,0
O123553,C10941,P203666,Toys,4.12,0.05,3,Credit Card,2024-02-27,5,West,0,11.74,5.22,-0.52,63,Male,51-65,Standard (4-7 days),12.36,0.6199999999999992,11.74,-0.52,1
O123554,C13914,P217321,Electronics,111.96,0.15,1,Wallet,2025-06-11,3,Central,0,95.17,5.95,5.47,63,Female,51-65,Fast (1-3 days),111.96,16.789999999999992,95.17,5.47,0
O123555,C16587,P219411,Toys,5.38,0.0,1,UPI,2024-03-22,6,South,0,5.38,2.72,-0.57,49,Female,36-50,Standard (4-7 days),5.38,0.0,5.38,-0.57,1
O123556,C16496,P218404,Sports,103.35,0.0,1,Credit Card,2025-02-21,5,South,0,103.35,6.95,24.05,22,Female,18-25,Standard (4-7 days),103.35,0.0,103.35,24.05,0
O123557,C15091,P223586,Electronics,209.94,0.1,1,Debit Card,2025-04-26,3,North,0,188.95,6.98,15.69,24,Male,18-25,Fast (1-3 days),209.94,20.99000000000001,188.95,15.69,0
O123558,C10793,P214632,Electronics,697.12,0.3,1,Debit Card,2025-02-22,5,South,0,487.98,7.37,51.19,34,Male,26-35,Standard (4-7 days),697.12,209.14,487.98,51.19,0
O123559,C16554,P244500,Electronics,266.2,0.05,1,Credit Card,2024-12-13,4,West,0,252.89,9.79,20.56,41,Female,36-50,Standard (4-7 days),266.2,13.310000000000002,252.89,20.56,0
O123560,C10677,P201974,Toys,37.79,0.05,1,Credit Card,2024-10-06,3,North,0,35.9,5.93,8.43,38,Male,36-50,Fast (1-3 days),37.79,1.8900000000000006,35.9,8.43,0
O123561,C15909,P243629,Electronics,139.34,0.0,1,Debit Card,2024-01-02,6,West,0,139.34,9.26,7.46,35,Male,26-35,Standard (4-7 days),139.34,0.0,139.34,7.46,0
O123562,C11561,P201258,Electronics,920.38,0.0,1,UPI,2025-08-05,4,South,0,920.38,10.77,99.68,25,Male,18-25,Standard (4-7 days),920.38,0.0,920.38,99.68,0
O123563,C14053,P239820,Electronics,377.45,0.0,4,Credit Card,2025-01-08,7,East,0,1509.8,10.04,171.14,28,Male,26-35,Standard (4-7 days),1509.8,0.0,1509.8,171.14,0
O123564,C10452,P219494,Beauty,20.26,0.15,1,Credit Card,2024-12-15,3,Central,0,17.22,4.02,3.73,22,Female,18-25,Fast (1-3 days),20.26,3.0400000000000027,17.22,3.73,0
O123565,C12466,P242202,Home,133.59,0.0,2,Debit Card,2024-12-26,6,South,0,267.18,8.02,66.79,24,Male,18-25,Standard (4-7 days),267.18,0.0,267.18,66.79,0
O123566,C16593,P213528,Fashion,127.43,0.05,3,Credit Card,2023-10-06,4,West,0,363.18,8.75,118.36,33,Female,26-35,Standard (4-7 days),382.29,19.110000000000014,363.18,118.36,0
O123567,C17138,P219137,Grocery,6.52,0.1,2,Credit Card,2023-10-10,6,East,0,11.74,3.45,-2.51,64,Female,51-65,Standard (4-7 days),13.04,1.299999999999999,11.74,-2.51,1
O123568,C13656,P222178,Toys,7.55,0.15,1,Debit Card,2025-01-01,3,Central,0,6.42,2.59,-0.02,25,Male,18-25,Fast (1-3 days),7.55,1.13,6.42,-0.02,1
O123569,C15234,P215008,Fashion,18.85,0.0,2,Debit Card,2025-08-05,3,North,0,37.7,7.5,5.7,38,Male,36-50,Fast (1-3 days),37.7,0.0,37.7,5.7,0
O123570,C14146,P211864,Home,484.26,0.15,1,Debit Card,2024-09-05,4,West,0,411.62,7.84,107.41,25,Female,18-25,Standard (4-7 days),484.26,72.63999999999999,411.62,107.41,0
O123571,C15488,P233187,Home,64.21,0.0,1,Credit Card,2025-05-27,4,South,1,64.21,3.74,14.24,64,Female,51-65,Standard (4-7 days),64.21,0.0,0.0,0.0,0
O123572,C13754,P241612,Sports,221.73,0.0,4,Debit Card,2025-06-02,5,North,1,886.92,11.19,254.89,59,Male,51-65,Standard (4-7 days),886.92,0.0,0.0,0.0,0
O123573,C17947,P202871,Home,29.47,0.0,1,Debit Card,2025-06-03,3,Central,0,29.47,6.07,2.18,43,Male,36-50,Fast (1-3 days),29.47,0.0,29.47,2.18,0
O123574,C15634,P231432,Beauty,16.8,0.0,1,UPI,2025-01-15,5,West,0,16.8,5.3,2.26,48,Male,36-50,Standard (4-7 days),16.8,0.0,16.8,2.26,0
O123575,C10209,P215202,Home,137.14,0.05,1,UPI,2024-09-10,5,South,0,130.28,6.25,30.23,50,Male,36-50,Standard (4-7 days),137.14,6.859999999999985,130.28,30.23,0
O123576,C14983,P213101,Toys,67.11,0.05,1,Credit Card,2023-09-19,3,North,1,63.75,6.38,19.12,43,Female,36-50,Fast (1-3 days),67.11,3.3599999999999994,0.0,0.0,0
O123577,C17141,P233635,Beauty,30.71,0.0,1,Credit Card,2025-02-20,3,Central,0,30.71,6.4,7.42,68,Other,65+,Fast (1-3 days),30.71,0.0,30.71,7.42,0
O123578,C11926,P216238,Toys,2.04,0.0,1,Debit Card,2024-06-21,6,West,0,2.04,2.21,-1.39,45,Male,36-50,Standard (4-7 days),2.04,0.0,2.04,-1.39,1
O123579,C17136,P211179,Electronics,514.01,0.2,1,Debit Card,2024-05-09,5,East,0,411.21,6.73,42.62,48,Female,36-50,Standard (4-7 days),514.01,102.80000000000001,411.21,42.62,0
O123580,C14945,P224749,Grocery,14.82,0.0,1,Credit Card,2023-12-28,7,South,0,14.82,3.84,-2.65,63,Male,51-65,Standard (4-7 days),14.82,0.0,14.82,-2.65,1
O123581,C17980,P230793,Toys,6.03,0.0,2,COD,2024-06-13,6,North,0,12.06,2.53,2.29,21,Female,18-25,Standard (4-7 days),12.06,0.0,12.06,2.29,0
O123582,C13966,P208004,Toys,21.05,0.0,3,Wallet,2024-11-05,7,East,0,63.15,5.98,19.28,40,Female,36-50,Standard (4-7 days),63.150000000000006,7.105427357601002e-15,63.15,19.28,0
O123583,C11877,P248926,Electronics,894.6,0.05,1,PayPal,2025-05-18,3,Central,0,849.87,9.25,92.73,52,Other,51-65,Fast (1-3 days),894.6,44.73000000000002,849.87,92.73,0
O123584,C10626,P221116,Fashion,5.22,0.0,1,Wallet,2023-11-24,6,Central,0,5.22,2.63,-0.8,25,Female,18-25,Standard (4-7 days),5.22,0.0,5.22,-0.8,1
O123585,C12726,P220511,Grocery,49.26,0.0,2,Debit Card,2023-10-16,6,North,0,98.52,5.69,2.19,30,Female,26-35,Standard (4-7 days),98.52,0.0,98.52,2.19,0
O123586,C11458,P248381,Grocery,5.63,0.0,1,PayPal,2025-01-09,4,South,0,5.63,2.81,-2.36,30,Other,26-35,Standard (4-7 days),5.63,0.0,5.63,-2.36,1
O123587,C12824,P220976,Fashion,50.98,0.0,1,Credit Card,2025-02-26,5,South,0,50.98,3.99,13.85,27,Male,26-35,Standard (4-7 days),50.98,0.0,50.98,13.85,0
O123588,C11250,P231856,Home,52.81,0.0,1,Debit Card,2024-05-22,6,East,0,52.81,4.91,9.88,63,Female,51-65,Standard (4-7 days),52.81,0.0,52.81,9.88,0
O123589,C14758,P235010,Electronics,476.6,0.2,1,Credit Card,2024-01-25,5,West,1,381.28,8.73,37.02,49,Male,36-50,Standard (4-7 days),476.6,95.32000000000005,0.0,0.0,0
O123590,C14363,P212815,Fashion,40.66,0.05,1,PayPal,2025-06-19,4,North,1,38.63,7.07,6.45,58,Female,51-65,Standard (4-7 days),40.66,2.029999999999994,0.0,0.0,0
O123591,C12163,P202488,Fashion,20.0,0.0,1,Credit Card,2024-03-13,3,North,0,20.0,5.73,1.27,37,Female,36-50,Fast (1-3 days),20.0,0.0,20.0,1.27,0
O123592,C11623,P217896,Electronics,277.5,0.0,1,Debit Card,2025-02-13,7,East,0,277.5,6.33,26.97,29,Female,26-35,Standard (4-7 days),277.5,0.0,277.5,26.97,0
O123593,C11853,P205616,Beauty,13.62,0.15,1,COD,2025-04-24,5,North,0,11.58,4.16,1.05,47,Female,36-50,Standard (4-7 days),13.62,2.039999999999999,11.58,1.05,0
O123594,C10753,P232791,Fashion,19.12,0.0,1,PayPal,2025-03-13,6,East,0,19.12,4.04,2.65,42,Male,36-50,Standard (4-7 days),19.12,0.0,19.12,2.65,0
