customer_id,customer_age,customer_gender,age_group,region
C15828,61,Female,51-65,Central
C16436,24,Female,18-25,North
C11670,69,Male,65+,West
C14747,44,Male,36-50,West
C10210,23,Male,18-25,Central
C13375,53,Female,51-65,West
C13955,36,Male,36-50,East
C13405,54,Female,51-65,North
C11746,21,Male,18-25,Central
C15384,45,Female,36-50,North
C15775,32,Female,26-35,Central
C13708,68,Female,65+,West
C17767,45,Male,36-50,East
C17733,18,Male,18-25,South
C16333,66,Other,65+,North
C15371,43,Female,36-50,South
C14442,18,Male,18-25,West
C13437,45,Female,36-50,South
C10039,55,Female,51-65,West
C17565,24,Male,18-25,South
C17924,34,Male,26-35,West
C14606,29,Male,26-35,West
C16874,46,Female,36-50,East
C10416,39,Male,36-50,East
C14463,47,Female,36-50,East
C13717,40,Male,36-50,East
C10107,44,Male,36-50,South
C14513,46,Male,36-50,South
C17439,52,Female,51-65,Central
C10180,19,Male,18-25,Central
C14952,19,Female,18-25,North
C16277,28,Male,26-35,South
C16625,35,Male,26-35,West
C10582,47,Male,36-50,East
C13038,62,Male,51-65,Central
C14194,42,Female,36-50,East
C16753,19,Female,18-25,South
C14649,39,Male,36-50,East
C12470,69,Male,65+,South
C13660,54,Female,51-65,North
C11068,57,Female,51-65,West
C15723,66,Male,65+,North
C15196,65,Female,51-65,Central
C15400,41,Male,36-50,North
C13206,27,Female,26-35,Central
C15896,48,Male,36-50,East
C13834,67,Female,65+,Central
C11703,64,Male,51-65,Central
C10303,46,Female,36-50,West
C15556,38,Female,36-50,West
C13033,44,Female,36-50,Central
C10668,23,Female,18-25,North
C11414,55,Female,51-65,South
C16690,27,Female,26-35,West
C14923,59,Female,51-65,North
C12984,61,Male,51-65,North
C17931,26,Male,26-35,North
C16351,52,Female,51-65,West
C13838,53,Female,51-65,Central
C15044,19,Male,18-25,North
C16377,59,Male,51-65,West
C17886,24,Male,18-25,West
C17344,63,Female,51-65,East
C17308,24,Female,18-25,North
C13680,37,Male,36-50,North
C14404,58,Female,51-65,East
C10230,52,Female,51-65,Central
C17550,45,Male,36-50,North
C14250,49,Female,36-50,Central
C11413,43,Male,36-50,West
C11041,32,Female,26-35,Central
C16927,34,Male,26-35,Central
C16109,27,Female,26-35,East
C13065,51,Male,51-65,East
C12036,35,Male,26-35,South
C17652,24,Male,18-25,North
C14075,54,Female,51-65,East
C17093,20,Male,18-25,West
C13017,20,Female,18-25,North
C10068,31,Male,26-35,South
C17403,61,Female,51-65,East
C15396,24,Male,18-25,West
C10573,44,Male,36-50,East
C17636,51,Female,51-65,North
C11513,62,Male,51-65,East
C15635,68,Male,65+,Central
C11511,61,Male,51-65,North
C15144,58,Female,51-65,South
C16050,21,Other,18-25,South
C12992,53,Male,51-65,South
C15304,58,Male,51-65,South
C16693,39,Male,36-50,Central
C13467,49,Male,36-50,West
C12318,31,Male,26-35,West
C14329,22,Male,18-25,East
C11731,28,Male,26-35,Central
C10092,48,Male,36-50,North
C12664,56,Female,51-65,North
C15379,42,Male,36-50,West
C12692,63,Female,51-65,South
C13921,25,Male,18-25,North
C10613,31,Female,26-35,South
C11978,63,Male,51-65,West
C10812,32,Male,26-35,East
C11786,68,Male,65+,West
C10330,18,Male,18-25,West
C15493,47,Male,36-50,East
C15910,25,Female,18-25,East
C12375,59,Male,51-65,West
C14791,32,Male,26-35,Central
C16742,21,Female,18-25,East
C12457,21,Female,18-25,South
C12818,40,Female,36-50,Central
C12611,21,Female,18-25,West
C10095,22,Male,18-25,East
C16418,29,Female,26-35,East
C10245,52,Male,51-65,South
C16560,21,Female,18-25,North
C14077,24,Female,18-25,West
C12754,25,Male,18-25,South
C16994,28,Male,26-35,South
C17391,58,Female,51-65,East
C15239,40,Female,36-50,West
C11839,33,Male,26-35,West
C15120,33,Male,26-35,East
C12619,52,Male,51-65,South
C16393,64,Male,51-65,Central
C13519,22,Male,18-25,Central
C15228,28,Female,26-35,North
C16021,26,Female,26-35,West
C14359,47,Female,36-50,East
C17254,42,Male,36-50,Central
C14630,58,Female,51-65,South
C10321,24,Female,18-25,Central
C12067,35,Male,26-35,East
C12991,34,Female,26-35,North
C15425,19,Male,18-25,Central
C12955,29,Female,26-35,South
C11018,67,Female,65+,North
C13819,62,Male,51-65,South
C17765,36,Female,36-50,Central
C15333,43,Male,36-50,South
C11626,53,Other,51-65,East
C15284,47,Male,36-50,East
C12333,26,Male,26-35,Central
C16827,26,Male,26-35,Central
C12168,27,Other,26-35,West
C14295,65,Male,51-65,West
C11791,29,Female,26-35,North
C13527,39,Female,36-50,Central
C14685,46,Male,36-50,Central
C17963,47,Male,36-50,Central
C10724,48,Female,36-50,West
C12582,18,Female,18-25,North
C13837,34,Other,26-35,South
C11665,25,Female,18-25,North
C17475,21,Female,18-25,South
C17103,59,Female,51-65,West
C12456,25,Male,18-25,South
C15278,37,Female,36-50,Central
C14984,25,Female,18-25,Central
C10921,22,Female,18-25,Central
C14772,62,Male,51-65,East
C16630,42,Male,36-50,West
C17017,45,Female,36-50,North
C10185,28,Male,26-35,West
C15743,64,Female,51-65,South
C17635,40,Female,36-50,Central
C16201,19,Other,18-25,East
C13859,39,Male,36-50,Central
C11183,31,Female,26-35,East
C15407,30,Female,26-35,West
C12876,20,Male,18-25,East
C16341,37,Male,36-50,South
C14122,22,Female,18-25,North
C12412,50,Female,36-50,Central
C12753,35,Male,26-35,Central
C10530,23,Male,18-25,North
C13728,42,Other,36-50,Central
C16189,43,Female,36-50,South
C13463,66,Female,65+,West
C11142,47,Male,36-50,West
C17076,51,Female,51-65,Central
C16061,38,Female,36-50,East
C15165,57,Male,51-65,East
C15627,41,Other,36-50,South
C16740,68,Male,65+,East
C13404,57,Other,51-65,South
C15508,19,Male,18-25,East
C15434,36,Male,36-50,South
C17401,27,Female,26-35,East
C12144,40,Male,36-50,East
C10543,40,Male,36-50,West
C10883,47,Male,36-50,Central
C16664,21,Female,18-25,Central
C10647,55,Male,51-65,South
C12487,18,Female,18-25,South
C13312,43,Male,36-50,East
C17919,65,Female,51-65,West
C13898,30,Male,26-35,South
C11669,45,Female,36-50,North
C16634,35,Female,26-35,North
C13297,32,Male,26-35,Central
C12913,67,Female,65+,West
C10763,66,Female,65+,North
C15076,55,Male,51-65,Central
C15608,34,Female,26-35,North
C10216,68,Male,65+,North
C17335,43,Male,36-50,East
C11614,54,Male,51-65,Central
C14960,59,Female,51-65,Central
C16550,27,Male,26-35,Central
C16194,41,Female,36-50,North
C11701,64,Other,51-65,East
C17229,35,Female,26-35,East
C10111,67,Male,65+,North
C11201,24,Male,18-25,North
C17273,34,Female,26-35,South
C10908,33,Male,26-35,West
C17828,19,Female,18-25,North
C14129,34,Female,26-35,North
C10461,49,Female,36-50,South
C11934,26,Male,26-35,South
C13909,46,Male,36-50,South
C14872,46,Male,36-50,East
C12337,69,Female,65+,West
C15838,55,Male,51-65,South
C14950,67,Female,65+,South
C14012,42,Female,36-50,East
C10376,54,Female,51-65,West
C16595,45,Male,36-50,East
C14215,56,Other,51-65,South
C13881,67,Female,65+,Central
C12628,69,Male,65+,West
C14395,24,Male,18-25,Central
C10429,42,Male,36-50,East
C12417,58,Female,51-65,South
C15271,40,Male,36-50,Central
C10898,68,Female,65+,Central
C10833,34,Female,26-35,South
C15936,58,Female,51-65,North
C14301,19,Female,18-25,North
C10866,63,Male,51-65,East
C11351,63,Other,51-65,East
C11057,42,Female,36-50,South
C17859,47,Female,36-50,Central
C13355,69,Female,65+,East
C13469,39,Female,36-50,Central
C12943,63,Female,51-65,North
C11482,45,Male,36-50,South
C13045,40,Other,36-50,South
C12215,40,Female,36-50,South
C14716,69,Male,65+,East
C16498,50,Female,36-50,Central
C17075,36,Male,36-50,North
C10408,44,Female,36-50,East
C16505,25,Female,18-25,South
C17050,54,Female,51-65,West
C13307,64,Male,51-65,South
C15050,33,Male,26-35,Central
C15169,60,Male,51-65,South
C11945,60,Male,51-65,West
C14003,50,Female,36-50,Central
C12531,38,Female,36-50,Central
C15123,59,Male,51-65,East
C14209,65,Male,51-65,Central
C11197,38,Female,36-50,South
C10465,27,Male,26-35,West
C14162,36,Male,36-50,East
C13455,52,Male,51-65,West
C12310,54,Male,51-65,West
C10538,41,Male,36-50,South
C10592,28,Male,26-35,South
C16765,60,Female,51-65,East
C12615,21,Female,18-25,West
C14313,48,Female,36-50,West
C10367,55,Female,51-65,South
C13328,55,Male,51-65,South
C12957,68,Female,65+,East
C16425,36,Male,36-50,Central
C11891,39,Male,36-50,West
C10070,31,Male,26-35,North
C17879,54,Female,51-65,East
C10696,39,Male,36-50,East
C12406,32,Male,26-35,West
C10248,59,Male,51-65,Central
C10637,64,Female,51-65,South
C11111,68,Female,65+,West
C16569,34,Male,26-35,West
C13842,38,Male,36-50,North
C12517,28,Female,26-35,Central
C11253,35,Female,26-35,East
C11483,69,Male,65+,South
C15464,56,Female,51-65,North
C15766,60,Male,51-65,North
C10605,21,Male,18-25,West
C16086,63,Male,51-65,North
C17472,26,Male,26-35,East
C10315,42,Male,36-50,South
C14398,58,Male,51-65,West
C12201,50,Female,36-50,East
C10131,28,Male,26-35,Central
C16128,25,Other,18-25,East
C16147,25,Other,18-25,East
C14604,49,Female,36-50,South
C11743,47,Male,36-50,South
C15294,43,Female,36-50,North
C11844,33,Male,26-35,West
C14963,61,Male,51-65,East
C17021,68,Female,65+,South
C10868,65,Male,51-65,East
C10811,47,Female,36-50,West
C14862,41,Other,36-50,West
C11744,44,Female,36-50,West
C16608,60,Male,51-65,North
C16518,60,Male,51-65,Central
C15803,68,Female,65+,Central
C17089,36,Male,36-50,South
C11491,40,Female,36-50,North
C13689,55,Female,51-65,Central
C15981,19,Female,18-25,East
C10747,23,Female,18-25,North
C10683,53,Female,51-65,North
C11385,27,Male,26-35,West
C15405,54,Female,51-65,North
C12882,54,Female,51-65,Central
C11595,35,Female,26-35,South
C11623,19,Female,18-25,Central
C17719,66,Male,65+,West
C11923,59,Female,51-65,South
C10633,31,Male,26-35,West
C13098,32,Male,26-35,Central
C15312,19,Male,18-25,East
C10061,24,Female,18-25,North
C11454,64,Male,51-65,North
C10063,51,Male,51-65,South
C10457,53,Male,51-65,West
C11740,63,Female,51-65,South
C11954,19,Male,18-25,West
C12473,54,Male,51-65,West
C14139,58,Female,51-65,South
C11851,66,Female,65+,Central
C13025,51,Female,51-65,Central
C12288,19,Male,18-25,South
C14098,52,Female,51-65,North
C14237,52,Female,51-65,West
C17405,30,Female,26-35,North
C12057,52,Female,51-65,West
C12029,67,Female,65+,Central
C15125,69,Male,65+,Central
C11732,47,Female,36-50,East
C11803,37,Other,36-50,East
C11598,40,Female,36-50,North
C13316,36,Female,36-50,East
C17884,34,Male,26-35,East
C15361,35,Male,26-35,West
C14553,30,Female,26-35,East
C17720,55,Female,51-65,East
C15030,51,Female,51-65,Central
C17463,21,Male,18-25,Central
C15146,31,Female,26-35,Central
C12348,40,Male,36-50,South
C16459,64,Male,51-65,South
C15623,48,Male,36-50,South
C11562,45,Male,36-50,West
C13187,38,Female,36-50,North
C10611,49,Female,36-50,East
C15151,28,Female,26-35,West
C13646,52,Female,51-65,East
C11662,44,Male,36-50,North
C15639,27,Female,26-35,West
C15049,39,Female,36-50,South
C13154,27,Male,26-35,North
C10214,49,Female,36-50,West
C10333,50,Female,36-50,West
C14561,53,Female,51-65,East
C10079,66,Male,65+,Central
C12124,55,Male,51-65,South
C17474,64,Other,51-65,Central
C15707,32,Male,26-35,East
C14127,26,Male,26-35,South
C12357,27,Male,26-35,Central
C12906,29,Female,26-35,South
C17070,23,Male,18-25,South
C15270,51,Other,51-65,North
C10033,21,Female,18-25,South
C17261,20,Male,18-25,Central
C15706,44,Female,36-50,North
C14004,60,Female,51-65,West
C12344,52,Male,51-65,East
C17066,52,Male,51-65,East
C12673,44,Male,36-50,West
C14035,36,Male,36-50,North
C16935,39,Male,36-50,North
C14789,52,Female,51-65,Central
C15613,33,Female,26-35,East
C14216,43,Female,36-50,East
C14560,38,Male,36-50,East
C15386,19,Female,18-25,Central
C15082,36,Female,36-50,West
C10360,66,Female,65+,East
C12453,28,Male,26-35,East
C13692,31,Male,26-35,Central
C15339,36,Female,36-50,South
C12154,42,Male,36-50,West
C15843,60,Female,51-65,South
C17453,69,Female,65+,South
C12236,21,Female,18-25,East
C14176,43,Male,36-50,Central
C10554,62,Female,51-65,East
C14397,18,Female,18-25,East
C15942,63,Female,51-65,South
C11880,35,Male,26-35,Central
C17386,69,Male,65+,North
C12802,34,Male,26-35,South
C13745,51,Male,51-65,South
C10794,34,Male,26-35,East
C14353,69,Male,65+,South
C11047,57,Female,51-65,East
C13021,39,Male,36-50,South
C16323,29,Female,26-35,Central
C16627,56,Male,51-65,West
C14502,43,Male,36-50,West
C17969,25,Male,18-25,North
C16950,42,Female,36-50,West
C14147,53,Male,51-65,South
C10468,62,Female,51-65,North
C13647,42,Female,36-50,South
C16088,34,Female,26-35,North
C16066,38,Female,36-50,North
C16601,25,Male,18-25,South
C16179,69,Female,65+,South
C13299,24,Male,18-25,North
C14851,31,Female,26-35,Central
C15620,51,Male,51-65,North
C16930,68,Male,65+,East
C13889,60,Male,51-65,Central
C16759,40,Other,36-50,East
C11586,33,Male,26-35,North
C14901,50,Male,36-50,North
C17702,40,Female,36-50,East
C14464,66,Female,65+,North
C12227,19,Female,18-25,Central
C14860,24,Female,18-25,South
C16110,64,Male,51-65,North
C13592,64,Male,51-65,Central
C10758,68,Male,65+,South
C16291,26,Other,26-35,Central
C14708,24,Male,18-25,North
C13833,69,Male,65+,West
C12742,39,Female,36-50,South
C13827,54,Male,51-65,North
C17434,31,Male,26-35,South
C11022,35,Female,26-35,East
C17947,52,Female,51-65,South
C15058,50,Male,36-50,East
C16027,25,Female,18-25,Central
C11617,68,Female,65+,North
C17988,43,Female,36-50,North
C11575,49,Female,36-50,North
C13946,51,Male,51-65,South
C11684,59,Female,51-65,West
C10568,62,Female,51-65,East
C14705,37,Other,36-50,East
C15465,31,Male,26-35,North
C17222,27,Female,26-35,South
C12884,29,Female,26-35,West
C14870,37,Male,36-50,South
C17038,19,Male,18-25,South
C12858,48,Male,36-50,Central
C12927,32,Female,26-35,North
C10014,31,Male,26-35,West
C12900,51,Other,51-65,North
C14100,34,Male,26-35,South
C13063,31,Male,26-35,East
C11659,63,Male,51-65,West
C15155,62,Male,51-65,North
C14993,31,Female,26-35,Central
C16876,43,Male,36-50,East
C16211,64,Male,51-65,West
C15804,55,Female,51-65,South
C16029,28,Female,26-35,North
C11935,67,Male,65+,South
C10353,21,Male,18-25,Central
C17590,39,Male,36-50,South
C10932,40,Female,36-50,North
C10434,54,Female,51-65,Central
C16329,39,Female,36-50,Central
C16867,49,Male,36-50,East
C12404,37,Female,36-50,Central
C16472,45,Female,36-50,East
C12231,69,Male,65+,Central
C15118,64,Female,51-65,Central
C13101,21,Female,18-25,Central
C13813,25,Female,18-25,South
C17792,46,Male,36-50,North
C13290,47,Female,36-50,East
C15267,26,Female,26-35,Central
C12088,60,Female,51-65,North
C15903,41,Male,36-50,North
C12183,22,Female,18-25,West
C15908,38,Female,36-50,East
C14638,30,Female,26-35,North
C11488,46,Other,36-50,West
C17150,57,Male,51-65,North
C17346,34,Male,26-35,East
C16013,64,Female,51-65,West
C13090,23,Male,18-25,North
C16180,63,Male,51-65,North
C16515,22,Male,18-25,West
C10263,58,Female,51-65,North
C12478,45,Female,36-50,East
C15786,21,Male,18-25,West
C13706,36,Male,36-50,South
C17791,52,Female,51-65,South
C10008,37,Male,36-50,Central
C11608,36,Female,36-50,South
C16790,52,Male,51-65,South
C13418,26,Female,26-35,North
C10473,53,Female,51-65,South
C13942,57,Male,51-65,Central
C15858,34,Male,26-35,Central
C14081,38,Female,36-50,North
C10177,49,Female,36-50,North
C14288,42,Male,36-50,North
C15758,41,Female,36-50,South
C13441,27,Female,26-35,West
C15015,35,Female,26-35,West
C14407,19,Female,18-25,West
C17535,31,Male,26-35,East
C13501,50,Female,36-50,East
C13944,23,Female,18-25,East
C14367,27,Female,26-35,West
C16556,28,Female,26-35,West
C12996,65,Female,51-65,North
C11643,69,Female,65+,South
C15028,50,Male,36-50,East
C16113,60,Female,51-65,North
C16444,67,Female,65+,South
C11650,27,Male,26-35,East
C12820,19,Female,18-25,North
C17881,59,Female,51-65,South
C15963,44,Female,36-50,East
C16209,25,Male,18-25,South
C10188,52,Female,51-65,Central
C10157,30,Male,26-35,East
C17200,30,Female,26-35,South
C17528,33,Male,26-35,West
C15605,27,Male,26-35,West
C12471,38,Male,36-50,North
C11566,67,Other,65+,South
C15331,44,Male,36-50,West
C13780,52,Male,51-65,East
C10533,20,Male,18-25,East
C17289,48,Female,36-50,East
C10676,36,Male,36-50,South
C11683,52,Male,51-65,East
C17945,51,Female,51-65,West
C17414,62,Female,51-65,East
C17726,32,Male,26-35,South
C14246,64,Female,51-65,East
C14467,40,Other,36-50,North
C13989,66,Female,65+,North
C16315,20,Male,18-25,West
C17337,47,Male,36-50,South
C13601,67,Male,65+,Central
C15861,38,Female,36-50,East
C14220,21,Male,18-25,Central
C16670,21,Female,18-25,South
C13107,36,Female,36-50,Central
C15489,29,Female,26-35,West
C16388,57,Female,51-65,West
C13550,67,Male,65+,South
C10624,44,Female,36-50,Central
C11078,36,Male,36-50,North
C15224,68,Male,65+,West
C12069,46,Male,36-50,West
C16442,63,Male,51-65,North
C12254,48,Male,36-50,East
C16926,61,Male,51-65,East
C10167,19,Male,18-25,South
C13422,50,Male,36-50,East
C13016,54,Male,51-65,Central
C15689,46,Male,36-50,West
C16137,64,Female,51-65,West
C17588,32,Male,26-35,South
C11226,51,Female,51-65,Central
C14881,68,Female,65+,South
C13781,35,Female,26-35,West
C10439,36,Male,36-50,Central
C16817,37,Female,36-50,North
C16134,61,Female,51-65,West
C10381,67,Female,65+,West
C10511,55,Male,51-65,South
C10304,39,Male,36-50,South
C12807,34,Male,26-35,East
C11053,33,Male,26-35,North
C15046,50,Male,36-50,South
C12894,28,Female,26-35,North
C17203,55,Female,51-65,South
C14342,43,Male,36-50,Central
C10764,61,Female,51-65,East
C13995,57,Other,51-65,East
C10700,67,Male,65+,South
C11593,57,Male,51-65,Central
C15836,20,Female,18-25,South
C17681,57,Male,51-65,North
C12025,67,Male,65+,West
C11965,35,Male,26-35,West
C17316,45,Female,36-50,East
C17580,30,Male,26-35,East
C12715,60,Female,51-65,West
C16848,29,Male,26-35,West
C11498,56,Male,51-65,North
C11479,23,Male,18-25,North
C11634,44,Male,36-50,Central
C15905,53,Male,51-65,East
C14885,38,Male,36-50,North
C11496,19,Female,18-25,East
C10149,19,Male,18-25,North
C10168,62,Male,51-65,North
C11320,20,Male,18-25,West
C11921,56,Other,51-65,North
C13058,51,Male,51-65,South
C16903,21,Female,18-25,West
C13684,44,Female,36-50,Central
C13651,40,Female,36-50,South
C16220,41,Male,36-50,North
C17387,50,Other,36-50,East
C14315,66,Female,65+,North
C13411,54,Male,51-65,East
C17324,49,Male,36-50,Central
C15426,32,Female,26-35,North
C17199,31,Female,26-35,Central
C16422,62,Female,51-65,South
C15020,50,Female,36-50,East
C10420,20,Female,18-25,Central
C12543,57,Male,51-65,East
C14816,30,Male,26-35,North
