order_id,customer_id,product_id,order_date,payment_method,quantity,discount,gross_amount,discount_amount,total_amount,shipping_cost,profit_margin,net_revenue,net_profit,returned,is_unprofitable,delivery_time_days,delivery_speed
O127911,C15700,P225120,2025-05-30,Credit Card,1,0.1,14.11,1.4100000000000001,12.7,2.99,1.45,12.7,1.45,0,0,3,Fast (1-3 days)
O127912,C17234,P205074,2024-10-04,Debit Card,1,0.05,24.16,1.2100000000000009,22.95,5.47,4.86,22.95,4.86,0,0,3,Fast (1-3 days)
O127913,C12480,P209123,2024-11-10,PayPal,1,0.0,6.41,0.0,6.41,3.88,-1.32,6.41,-1.32,0,1,5,Standard (4-7 days)
O127914,C17217,P224666,2023-12-08,Credit Card,1,0.1,47.37,4.739999999999995,42.63,4.92,14.26,42.63,14.26,0,0,5,Standard (4-7 days)
O127915,C11337,P247066,2025-06-26,Debit Card,3,0.15,91.08,13.659999999999997,77.42,5.54,17.69,77.42,17.69,0,0,4,Standard (4-7 days)
O127916,C17476,P220717,2025-07-20,Wallet,3,0.2,195.71999999999997,39.13999999999996,156.58,8.11,38.86,0.0,0.0,1,0,5,Standard (4-7 days)
O127917,C17770,P247565,2024-11-14,UPI,1,0.0,22.7,0.0,22.7,4.54,5.68,22.7,5.68,0,0,5,Standard (4-7 days)
O127918,C10114,P239959,2025-05-11,COD,1,0.15,109.33,16.39999999999999,92.93,7.53,25.0,92.93,25.0,0,0,4,Standard (4-7 days)
O127919,C13957,P240316,2024-11-08,Credit Card,1,0.0,4.19,0.0,4.19,2.48,-2.14,4.19,-2.14,0,1,5,Standard (4-7 days)
O127920,C10568,P219352,2024-02-29,COD,2,0.0,105.26,0.0,105.26,5.64,31.2,105.26,31.2,0,0,5,Standard (4-7 days)
O127921,C17509,P231626,2024-02-25,Debit Card,3,0.0,19.68,0.0,19.68,5.58,1.31,19.68,1.31,0,0,5,Standard (4-7 days)
O127922,C11553,P245832,2024-10-30,Debit Card,1,0.0,78.41,0.0,78.41,6.4,21.04,0.0,0.0,1,0,5,Standard (4-7 days)
O127923,C17951,P227653,2024-10-28,Credit Card,1,0.05,293.38,14.670000000000016,278.71,10.75,22.7,278.71,22.7,0,0,5,Standard (4-7 days)
O127924,C12689,P231289,2025-02-02,Credit Card,4,0.0,1568.04,0.0,1568.04,10.23,428.82,0.0,0.0,1,0,4,Standard (4-7 days)
O127925,C14590,P202659,2025-05-23,Credit Card,1,0.0,78.42,0.0,78.42,8.45,19.0,78.42,19.0,0,0,5,Standard (4-7 days)
O127926,C13340,P200633,2024-03-02,Debit Card,2,0.0,31.1,0.0,31.1,5.69,8.3,31.1,8.3,0,0,4,Standard (4-7 days)
O127927,C12988,P215716,2023-12-25,Credit Card,1,0.0,80.77,0.0,80.77,5.61,17.01,80.77,17.01,0,0,3,Fast (1-3 days)
O127928,C13151,P235996,2024-02-23,UPI,1,0.2,10.86,2.17,8.69,3.14,-0.71,8.69,-0.71,0,1,5,Standard (4-7 days)
O127929,C13527,P225800,2023-10-04,Credit Card,2,0.1,189.04,18.900000000000006,170.14,6.26,53.29,170.14,53.29,0,0,6,Standard (4-7 days)
O127930,C17466,P217632,2024-03-05,Debit Card,2,0.1,68.38,6.839999999999996,61.54,6.33,18.29,61.54,18.29,0,0,5,Standard (4-7 days)
O127931,C13015,P217366,2025-09-05,Credit Card,1,0.05,23.59,1.1799999999999997,22.41,4.27,5.81,22.41,5.81,0,0,5,Standard (4-7 days)
O127932,C10821,P235278,2024-01-22,Debit Card,5,0.0,140.7,0.0,140.7,7.55,41.69,140.7,41.69,0,0,5,Standard (4-7 days)
O127933,C16345,P220234,2023-12-24,Credit Card,1,0.0,22.52,0.0,22.52,5.61,-3.81,22.52,-3.81,0,1,4,Standard (4-7 days)
O127934,C13574,P220377,2025-08-19,Credit Card,1,0.05,356.25,17.810000000000002,338.44,6.72,33.89,338.44,33.89,0,0,5,Standard (4-7 days)
O127935,C17904,P248384,2023-10-23,Credit Card,1,0.0,30.7,0.0,30.7,6.62,2.59,30.7,2.59,0,0,4,Standard (4-7 days)
O127936,C17838,P233757,2024-09-20,Debit Card,1,0.0,37.28,0.0,37.28,5.54,5.64,37.28,5.64,0,0,4,Standard (4-7 days)
O127937,C13787,P201616,2024-03-02,Credit Card,3,0.0,1057.32,0.0,1057.32,8.23,118.65,1057.32,118.65,0,0,7,Standard (4-7 days)
O127938,C16792,P231150,2024-03-29,Credit Card,1,0.1,15.92,1.5899999999999999,14.33,4.92,-3.77,14.33,-3.77,0,1,3,Fast (1-3 days)
O127939,C17652,P208616,2025-06-08,Debit Card,1,0.0,10.91,0.0,10.91,3.93,-0.11,10.91,-0.11,0,1,5,Standard (4-7 days)
O127940,C11608,P209622,2025-01-26,Credit Card,1,0.0,190.02,0.0,190.02,8.33,48.68,190.02,48.68,0,0,7,Standard (4-7 days)
O127941,C10559,P218019,2023-11-23,Debit Card,1,0.05,39.42,1.9699999999999989,37.45,6.05,7.06,37.45,7.06,0,0,3,Fast (1-3 days)
O127942,C15137,P245160,2024-12-30,Debit Card,3,0.0,25.380000000000003,3.552713678800501e-15,25.38,6.06,5.36,25.38,5.36,0,0,4,Standard (4-7 days)
O127943,C16621,P239163,2023-11-02,PayPal,1,0.0,11.97,0.0,11.97,3.59,-2.63,11.97,-2.63,0,1,5,Standard (4-7 days)
O127944,C14063,P231364,2024-02-03,COD,1,0.1,54.2,5.420000000000002,48.78,7.03,14.92,48.78,14.92,0,0,5,Standard (4-7 days)
O127945,C16631,P237986,2024-03-31,Credit Card,1,0.0,7.79,0.0,7.79,3.71,-0.98,7.79,-0.98,0,1,5,Standard (4-7 days)
O127946,C17126,P216561,2024-08-17,Debit Card,1,0.3,42.88,12.860000000000003,30.02,4.51,3.9,30.02,3.9,0,0,8,Delayed (8+ days)
O127947,C16922,P213576,2025-02-25,Credit Card,1,0.0,91.46,0.0,91.46,7.27,20.17,91.46,20.17,0,0,4,Standard (4-7 days)
O127948,C15565,P205251,2023-11-04,Wallet,1,0.0,10.24,0.0,10.24,4.91,-2.04,10.24,-2.04,0,1,6,Standard (4-7 days)
O127949,C14435,P246278,2025-06-15,Credit Card,5,0.1,18.05,1.8100000000000023,16.24,4.32,-3.02,16.24,-3.02,0,1,5,Standard (4-7 days)
O127950,C15650,P228352,2025-02-16,UPI,2,0.0,14.62,0.0,14.62,3.87,1.98,14.62,1.98,0,0,4,Standard (4-7 days)
O127951,C10611,P233487,2025-04-25,Credit Card,1,0.0,750.33,0.0,750.33,8.7,81.34,750.33,81.34,0,0,4,Standard (4-7 days)
O127952,C12163,P235896,2024-06-06,Credit Card,1,0.05,16.61,0.8300000000000001,15.78,5.34,0.97,15.78,0.97,0,0,5,Standard (4-7 days)
O127953,C11881,P223419,2025-07-13,Credit Card,1,0.0,14.17,0.0,14.17,3.78,-2.65,14.17,-2.65,0,1,3,Fast (1-3 days)
O127954,C14169,P229080,2023-12-08,Debit Card,2,0.2,10.3,2.0600000000000005,8.24,4.41,-1.53,8.24,-1.53,0,1,8,Delayed (8+ days)
O127955,C13863,P227577,2024-04-13,Credit Card,3,0.05,87.12,4.359999999999999,82.76,7.92,21.05,82.76,21.05,0,0,4,Standard (4-7 days)
O127956,C17436,P214597,2023-12-09,Credit Card,1,0.0,242.63,0.0,242.63,7.27,21.85,242.63,21.85,0,0,6,Standard (4-7 days)
O127957,C13708,P235557,2025-08-06,Debit Card,1,0.1,643.34,64.33000000000004,579.01,7.98,61.5,579.01,61.5,0,0,4,Standard (4-7 days)
O127958,C16259,P225229,2024-03-14,PayPal,2,0.0,7.7,0.0,7.7,5.29,-4.67,7.7,-4.67,0,1,4,Standard (4-7 days)
O127959,C11709,P222645,2025-02-05,Debit Card,1,0.15,18.89,2.830000000000002,16.06,4.65,-0.15,16.06,-0.15,0,1,4,Standard (4-7 days)
O127960,C17860,P244516,2024-01-11,Debit Card,1,0.05,239.37,11.969999999999999,227.4,7.3,56.37,227.4,56.37,0,0,3,Fast (1-3 days)
O127961,C11761,P215306,2024-01-08,PayPal,1,0.2,16.72,3.339999999999998,13.38,4.2,0.48,0.0,0.0,1,0,3,Fast (1-3 days)
O127962,C11692,P227968,2025-03-28,Debit Card,1,0.0,431.51,0.0,431.51,7.8,43.98,431.51,43.98,0,0,6,Standard (4-7 days)
O127963,C17331,P212595,2024-06-06,Credit Card,1,0.1,22.64,2.2600000000000016,20.38,4.95,0.76,20.38,0.76,0,0,4,Standard (4-7 days)
O127964,C17750,P225065,2024-01-05,UPI,1,0.0,119.77,0.0,119.77,6.26,29.67,119.77,29.67,0,0,5,Standard (4-7 days)
O127965,C16130,P225920,2024-01-31,UPI,1,0.0,16.48,0.0,16.48,5.84,1.58,16.48,1.58,0,0,5,Standard (4-7 days)
O127966,C11245,P239668,2025-06-28,Credit Card,2,0.0,1810.46,0.0,1810.46,11.48,205.78,1810.46,205.78,0,0,4,Standard (4-7 days)
O127967,C10125,P232636,2024-04-17,Credit Card,1,0.1,6.4,0.6400000000000006,5.76,2.94,-0.64,5.76,-0.64,0,1,6,Standard (4-7 days)
O127968,C14752,P233375,2024-09-27,Debit Card,1,0.15,1.91,0.2899999999999998,1.62,0.17,-0.04,1.62,-0.04,0,1,6,Standard (4-7 days)
O127969,C11199,P215072,2025-01-22,Credit Card,2,0.0,220.8,0.0,220.8,7.37,54.45,220.8,54.45,0,0,5,Standard (4-7 days)
O127970,C16092,P236359,2024-05-22,Credit Card,2,0.15,677.36,101.60000000000002,575.76,8.67,152.54,575.76,152.54,0,0,4,Standard (4-7 days)
O127971,C12711,P238413,2024-09-12,Credit Card,1,0.2,16.19,3.240000000000002,12.95,4.75,-0.22,12.95,-0.22,0,1,3,Fast (1-3 days)
O127972,C17861,P204119,2023-10-02,Credit Card,1,0.0,93.55,0.0,93.55,7.37,25.37,93.55,25.37,0,0,4,Standard (4-7 days)
O127973,C13446,P205311,2024-08-24,Debit Card,1,0.0,50.76,0.0,50.76,6.9,8.33,50.76,8.33,0,0,4,Standard (4-7 days)
O127974,C10990,P208944,2024-05-01,UPI,1,0.2,4.05,0.8099999999999996,3.24,2.85,-1.55,3.24,-1.55,0,1,4,Standard (4-7 days)
O127975,C13065,P203048,2024-05-24,Credit Card,1,0.15,48.82,7.32,41.5,5.31,9.22,41.5,9.22,0,0,5,Standard (4-7 days)
O127976,C14954,P237212,2023-12-15,Credit Card,1,0.0,41.29,0.0,41.29,5.81,8.64,41.29,8.64,0,0,4,Standard (4-7 days)
O127977,C11521,P204120,2024-05-27,Wallet,1,0.2,249.97,49.99000000000001,199.98,8.14,47.85,199.98,47.85,0,0,5,Standard (4-7 days)
O127978,C16228,P211653,2024-12-30,Debit Card,1,0.0,85.3,0.0,85.3,6.73,3.51,85.3,3.51,0,0,5,Standard (4-7 days)
O127979,C15995,P216000,2024-12-01,UPI,2,0.0,29.3,0.0,29.3,4.6,-2.26,29.3,-2.26,0,1,5,Standard (4-7 days)
O127980,C15502,P233782,2024-01-13,Wallet,1,0.05,105.25,5.260000000000005,99.99,5.87,24.13,99.99,24.13,0,0,5,Standard (4-7 days)
O127981,C14728,P245654,2024-06-30,Debit Card,1,0.0,705.81,0.0,705.81,10.23,187.4,705.81,187.4,0,0,6,Standard (4-7 days)
O127982,C15760,P209960,2024-11-23,Credit Card,1,0.0,179.21,0.0,179.21,8.58,12.93,179.21,12.93,0,0,5,Standard (4-7 days)
O127983,C15582,P221280,2024-09-01,Credit Card,2,0.05,5.8,0.29000000000000004,5.51,2.75,-0.55,5.51,-0.55,0,1,4,Standard (4-7 days)
O127984,C12498,P223437,2024-11-09,UPI,2,0.1,159.5,15.949999999999989,143.55,7.32,32.87,143.55,32.87,0,0,4,Standard (4-7 days)
O127985,C12565,P225534,2024-03-03,PayPal,1,0.0,14.28,0.0,14.28,3.19,2.52,0.0,0.0,1,0,4,Standard (4-7 days)
O127986,C16989,P234359,2025-06-12,PayPal,1,0.0,199.62,0.0,199.62,7.84,16.11,199.62,16.11,0,0,4,Standard (4-7 days)
O127987,C14790,P244221,2024-02-15,UPI,2,0.05,107.9,5.400000000000006,102.5,7.11,28.76,102.5,28.76,0,0,6,Standard (4-7 days)
O127988,C12597,P213339,2025-06-19,Credit Card,1,0.3,10.57,3.17,7.4,3.76,-0.43,7.4,-0.43,0,1,6,Standard (4-7 days)
O127989,C15024,P235356,2025-07-23,PayPal,3,0.2,109.89000000000001,21.980000000000018,87.91,8.08,16.53,87.91,16.53,0,0,5,Standard (4-7 days)
O127990,C10115,P235306,2023-09-22,PayPal,1,0.05,34.64,1.730000000000004,32.91,4.17,7.35,32.91,7.35,0,0,7,Standard (4-7 days)
O127991,C17781,P214823,2025-08-12,Debit Card,5,0.1,344.15,34.40999999999997,309.74,8.71,99.7,309.74,99.7,0,0,7,Standard (4-7 days)
O127992,C11031,P212459,2024-01-18,Debit Card,1,0.0,114.19,0.0,114.19,6.61,33.36,114.19,33.36,0,0,5,Standard (4-7 days)
O127993,C11241,P206181,2024-09-08,Wallet,1,0.0,117.16,0.0,117.16,8.29,26.86,117.16,26.86,0,0,5,Standard (4-7 days)
O127994,C11742,P212208,2025-09-05,Credit Card,1,0.2,28.29,5.66,22.63,4.77,3.15,22.63,3.15,0,0,4,Standard (4-7 days)
O127995,C15709,P232009,2023-09-20,COD,1,0.05,36.64,1.8299999999999983,34.81,5.57,10.09,34.81,10.09,0,0,6,Standard (4-7 days)
O127996,C15999,P213035,2025-09-02,UPI,1,0.0,37.56,0.0,37.56,5.92,4.6,37.56,4.6,0,0,6,Standard (4-7 days)
O127997,C16547,P205876,2025-06-05,Debit Card,1,0.0,29.42,0.0,29.42,5.73,6.04,29.42,6.04,0,0,5,Standard (4-7 days)
O127998,C13638,P201475,2025-08-22,COD,1,0.0,37.24,0.0,37.24,6.64,6.39,37.24,6.39,0,0,3,Fast (1-3 days)
O127999,C14399,P213780,2024-09-17,Debit Card,1,0.0,20.53,0.0,20.53,5.19,2.0,20.53,2.0,0,0,7,Standard (4-7 days)
O128000,C14090,P226636,2024-04-25,COD,1,0.1,165.17,16.519999999999982,148.65,7.75,33.87,148.65,33.87,0,0,4,Standard (4-7 days)
O128001,C15586,P224121,2025-04-18,Debit Card,1,0.15,225.03,33.75,191.28,9.27,13.68,191.28,13.68,0,0,3,Fast (1-3 days)
O128002,C11975,P230978,2023-10-26,Credit Card,4,0.1,549.68,54.96999999999997,494.71,7.89,130.63,494.71,130.63,0,0,4,Standard (4-7 days)
O128003,C16883,P237843,2024-12-08,Debit Card,1,0.0,153.47,0.0,153.47,8.22,34.75,0.0,0.0,1,0,4,Standard (4-7 days)
O128004,C14183,P225191,2024-01-07,Wallet,1,0.05,7.58,0.3799999999999999,7.2,3.14,-2.56,7.2,-2.56,0,1,4,Standard (4-7 days)
O128005,C15129,P225860,2025-06-06,Debit Card,1,0.0,107.55,0.0,107.55,7.2,41.2,107.55,41.2,0,0,7,Standard (4-7 days)
O128006,C14403,P226901,2024-07-03,PayPal,1,0.0,248.48,0.0,248.48,6.97,22.85,0.0,0.0,1,0,5,Standard (4-7 days)
O128007,C16577,P211329,2024-05-19,Debit Card,1,0.1,555.34,55.53000000000003,499.81,9.75,130.2,499.81,130.2,0,0,4,Standard (4-7 days)
O128008,C14897,P220056,2023-10-15,Credit Card,1,0.0,7.27,0.0,7.27,2.45,0.46,7.27,0.46,0,0,3,Fast (1-3 days)
O128009,C10163,P235623,2024-07-27,Debit Card,1,0.1,5.59,0.5599999999999996,5.03,2.8,-0.79,0.0,0.0,1,0,5,Standard (4-7 days)
O128010,C13310,P218007,2025-04-07,UPI,2,0.0,28.24,0.0,28.24,4.37,-2.11,28.24,-2.11,0,1,8,Delayed (8+ days)
O128011,C13388,P228025,2023-12-03,Debit Card,1,0.0,11.43,0.0,11.43,4.47,-3.56,11.43,-3.56,0,1,5,Standard (4-7 days)
O128012,C10995,P238404,2025-06-22,Debit Card,1,0.0,302.6,0.0,302.6,7.75,28.56,302.6,28.56,0,0,6,Standard (4-7 days)
O128013,C16799,P210895,2025-06-16,Debit Card,1,0.0,1773.77,0.0,1773.77,11.88,200.97,1773.77,200.97,0,0,8,Delayed (8+ days)
O128014,C15454,P209332,2024-10-12,Debit Card,1,0.05,3.03,0.1499999999999999,2.88,2.67,-1.37,2.88,-1.37,0,1,4,Standard (4-7 days)
O128015,C16161,P235598,2024-05-12,Credit Card,1,0.0,69.42,0.0,69.42,5.11,15.72,69.42,15.72,0,0,6,Standard (4-7 days)
O128016,C15190,P241458,2024-12-29,COD,2,0.3,338.3,101.49000000000001,236.81,7.81,20.61,236.81,20.61,0,0,3,Fast (1-3 days)
O128017,C15294,P214540,2024-07-13,UPI,1,0.1,231.51,23.149999999999977,208.36,6.8,18.2,208.36,18.2,0,0,4,Standard (4-7 days)
O128018,C11877,P204682,2025-01-22,Debit Card,1,0.0,37.65,0.0,37.65,5.13,-2.12,37.65,-2.12,0,1,4,Standard (4-7 days)
O128019,C11823,P209295,2025-07-13,Debit Card,1,0.0,22.76,0.0,22.76,5.19,-3.37,22.76,-3.37,0,1,6,Standard (4-7 days)
O128020,C14906,P235857,2024-12-15,COD,1,0.05,123.19,6.159999999999997,117.03,8.04,6.0,117.03,6.0,0,0,6,Standard (4-7 days)
O128021,C16482,P234520,2024-04-04,Debit Card,2,0.0,129.8,0.0,129.8,6.58,38.85,129.8,38.85,0,0,4,Standard (4-7 days)
O128022,C12295,P236782,2025-07-03,Debit Card,2,0.0,24.82,0.0,24.82,5.92,-3.93,24.82,-3.93,0,1,5,Standard (4-7 days)
O128023,C13264,P200613,2023-12-25,UPI,1,0.05,79.05,3.950000000000003,75.1,5.83,15.2,75.1,15.2,0,0,3,Fast (1-3 days)
O128024,C17586,P217027,2023-09-21,COD,2,0.0,20.46,0.0,20.46,4.07,4.11,20.46,4.11,0,0,3,Fast (1-3 days)
O128025,C11348,P243828,2025-08-26,Debit Card,1,0.0,130.12,0.0,130.12,7.33,29.1,130.12,29.1,0,0,5,Standard (4-7 days)
O128026,C16449,P217519,2025-01-08,Debit Card,1,0.05,72.25,3.6099999999999994,68.64,5.16,15.43,68.64,15.43,0,0,6,Standard (4-7 days)
O128027,C11803,P245652,2023-12-31,UPI,1,0.0,115.06,0.0,115.06,6.12,26.1,115.06,26.1,0,0,6,Standard (4-7 days)
O128028,C12251,P216202,2025-05-29,Credit Card,3,0.2,61.56,12.310000000000002,49.25,4.91,-0.97,49.25,-0.97,0,1,5,Standard (4-7 days)
O128029,C12900,P246905,2024-06-05,Credit Card,3,0.0,518.22,0.0,518.22,8.83,172.55,518.22,172.55,0,0,5,Standard (4-7 days)
O128030,C17290,P220083,2023-12-18,Debit Card,1,0.0,15.96,0.0,15.96,5.24,1.94,15.96,1.94,0,0,4,Standard (4-7 days)
O128031,C11593,P243322,2025-07-07,PayPal,2,0.05,33.24,1.6600000000000037,31.58,4.42,9.79,31.58,9.79,0,0,5,Standard (4-7 days)
O128032,C16590,P249313,2024-09-29,PayPal,1,0.0,190.61,0.0,190.61,7.74,49.44,190.61,49.44,0,0,4,Standard (4-7 days)
O128033,C16856,P210013,2024-04-21,Credit Card,1,0.0,11.84,0.0,11.84,3.21,0.93,11.84,0.93,0,0,4,Standard (4-7 days)
O128034,C17658,P206069,2025-01-11,UPI,1,0.05,168.67,8.429999999999978,160.24,7.97,40.1,160.24,40.1,0,0,7,Standard (4-7 days)
O128035,C10432,P227341,2024-02-09,Credit Card,1,0.1,211.27,21.130000000000024,190.14,5.93,16.89,190.14,16.89,0,0,3,Fast (1-3 days)
O128036,C15743,P236170,2023-12-03,PayPal,1,0.0,8.06,0.0,8.06,3.45,-2.81,8.06,-2.81,0,1,7,Standard (4-7 days)
O128037,C15247,P210819,2025-05-15,Wallet,1,0.0,164.35,0.0,164.35,7.33,12.39,164.35,12.39,0,0,4,Standard (4-7 days)
O128038,C17715,P236761,2023-11-11,COD,2,0.0,9.14,0.0,9.14,1.57,2.09,9.14,2.09,0,0,4,Standard (4-7 days)
O128039,C13817,P245954,2024-05-31,PayPal,1,0.0,144.48,0.0,144.48,7.89,35.45,144.48,35.45,0,0,5,Standard (4-7 days)
O128040,C14917,P229173,2024-07-12,Debit Card,1,0.0,117.63,0.0,117.63,7.95,33.22,117.63,33.22,0,0,5,Standard (4-7 days)
O128041,C11070,P200056,2024-07-08,Credit Card,1,0.05,39.29,1.9600000000000009,37.33,3.84,9.23,37.33,9.23,0,0,5,Standard (4-7 days)
O128042,C14600,P226920,2025-02-26,Debit Card,1,0.0,3.8,0.0,3.8,3.01,-2.71,3.8,-2.71,0,1,4,Standard (4-7 days)
O128043,C10114,P205996,2024-04-01,UPI,2,0.0,46.5,0.0,46.5,6.89,9.38,0.0,0.0,1,0,4,Standard (4-7 days)
O128044,C11439,P229801,2024-09-06,COD,2,0.0,37.34,0.0,37.34,5.97,5.23,37.34,5.23,0,0,7,Standard (4-7 days)
O128045,C11790,P233387,2025-07-30,Wallet,1,0.0,92.28,0.0,92.28,7.5,24.8,92.28,24.8,0,0,5,Standard (4-7 days)
O128046,C10994,P216041,2025-09-02,UPI,1,0.2,10.68,2.1400000000000006,8.54,2.57,-1.89,8.54,-1.89,0,1,5,Standard (4-7 days)
O128047,C14318,P221258,2025-07-08,UPI,1,0.0,388.43,0.0,388.43,9.05,107.48,388.43,107.48,0,0,3,Fast (1-3 days)
O128048,C14731,P213066,2024-02-04,COD,1,0.0,20.49,0.0,20.49,5.36,-3.72,20.49,-3.72,0,1,4,Standard (4-7 days)
O128049,C16068,P202613,2024-12-13,Credit Card,1,0.1,27.47,2.75,24.72,5.09,4.8,24.72,4.8,0,0,3,Fast (1-3 days)
O128050,C17670,P228837,2024-12-25,Credit Card,1,0.0,17.12,0.0,17.12,4.65,3.05,17.12,3.05,0,0,4,Standard (4-7 days)
O128051,C14767,P221757,2025-04-02,COD,1,0.0,189.39,0.0,189.39,7.05,15.68,189.39,15.68,0,0,4,Standard (4-7 days)
O128052,C10957,P219219,2024-03-12,Debit Card,1,0.3,20.88,6.26,14.62,3.23,1.89,0.0,0.0,1,0,6,Standard (4-7 days)
O128053,C15028,P225241,2025-07-01,Debit Card,1,0.0,224.65,0.0,224.65,9.66,68.97,224.65,68.97,0,0,4,Standard (4-7 days)
O128054,C10095,P241087,2024-07-24,Debit Card,1,0.0,17.9,0.0,17.9,5.77,0.49,17.9,0.49,0,0,6,Standard (4-7 days)
O128055,C12154,P203557,2025-07-29,COD,2,0.0,61.78,0.0,61.78,7.81,9.49,61.78,9.49,0,0,4,Standard (4-7 days)
O128056,C10631,P204171,2024-12-06,PayPal,1,0.2,14.52,2.9000000000000004,11.62,3.15,1.5,11.62,1.5,0,0,4,Standard (4-7 days)
O128057,C13684,P204982,2025-07-08,Credit Card,1,0.05,287.17,14.360000000000014,272.81,7.84,24.9,272.81,24.9,0,0,6,Standard (4-7 days)
O128058,C17782,P213532,2024-01-23,Credit Card,3,0.1,43.8,4.3799999999999955,39.42,6.51,7.29,39.42,7.29,0,0,3,Fast (1-3 days)
O128059,C11701,P239693,2024-08-09,Credit Card,1,0.0,13.54,0.0,13.54,3.72,2.37,13.54,2.37,0,0,4,Standard (4-7 days)
O128060,C16045,P217018,2024-06-14,Credit Card,1,0.05,8.81,0.4400000000000013,8.37,4.87,-1.52,8.37,-1.52,0,1,7,Standard (4-7 days)
O128061,C10697,P248562,2025-05-21,Credit Card,2,0.0,143.02,0.0,143.02,7.32,42.74,0.0,0.0,1,0,3,Fast (1-3 days)
O128062,C10031,P205737,2025-03-18,Debit Card,1,0.0,98.22,0.0,98.22,7.86,19.64,98.22,19.64,0,0,4,Standard (4-7 days)
O128063,C17660,P245670,2024-03-08,Credit Card,1,0.0,207.75,0.0,207.75,7.79,50.38,207.75,50.38,0,0,7,Standard (4-7 days)
O128064,C16209,P225561,2025-07-30,Credit Card,1,0.05,9.74,0.4900000000000002,9.25,3.61,-0.37,9.25,-0.37,0,1,4,Standard (4-7 days)
O128065,C15298,P224329,2024-12-18,UPI,1,0.0,47.36,0.0,47.36,4.55,9.66,47.36,9.66,0,0,4,Standard (4-7 days)
O128066,C14874,P218957,2023-12-19,PayPal,1,0.05,44.83,2.239999999999995,42.59,6.54,6.24,42.59,6.24,0,0,7,Standard (4-7 days)
O128067,C15562,P201156,2023-11-20,UPI,1,0.0,14.06,0.0,14.06,3.75,1.87,0.0,0.0,1,0,5,Standard (4-7 days)
O128068,C15011,P238421,2024-05-27,COD,1,0.0,7.79,0.0,7.79,2.96,-2.34,7.79,-2.34,0,1,4,Standard (4-7 days)
O128069,C10548,P203868,2024-07-28,Wallet,1,0.05,4.98,0.25,4.73,3.73,-3.35,4.73,-3.35,0,1,9,Delayed (8+ days)
O128070,C12248,P241203,2023-09-29,COD,1,0.0,44.73,0.0,44.73,5.83,14.3,44.73,14.3,0,0,5,Standard (4-7 days)
O128071,C11893,P217151,2024-01-29,Credit Card,2,0.0,243.26,0.0,243.26,8.5,76.64,243.26,76.64,0,0,5,Standard (4-7 days)
O128072,C16192,P244177,2023-12-09,UPI,1,0.0,78.36,0.0,78.36,7.5,19.93,0.0,0.0,1,0,6,Standard (4-7 days)
O128073,C12834,P208606,2023-11-01,PayPal,4,0.0,130.16,0.0,130.16,7.58,50.99,130.16,50.99,0,0,5,Standard (4-7 days)
O128074,C17094,P239338,2023-09-28,Credit Card,1,0.05,12.71,0.6400000000000006,12.07,3.18,-2.21,12.07,-2.21,0,1,5,Standard (4-7 days)
O128075,C11703,P211475,2025-01-05,Credit Card,2,0.1,26.04,2.599999999999998,23.44,4.54,6.01,23.44,6.01,0,0,7,Standard (4-7 days)
O128076,C16406,P245304,2025-07-14,Debit Card,1,0.05,34.01,1.6999999999999957,32.31,5.54,-2.96,32.31,-2.96,0,1,4,Standard (4-7 days)
O128077,C11156,P244066,2024-08-25,Credit Card,2,0.0,112.84,0.0,112.84,8.89,30.6,112.84,30.6,0,0,7,Standard (4-7 days)
O128078,C16126,P235654,2024-07-13,Wallet,2,0.0,1531.6,0.0,1531.6,10.65,173.14,1531.6,173.14,0,0,6,Standard (4-7 days)
O128079,C15929,P247356,2023-12-10,PayPal,1,0.0,13.86,0.0,13.86,3.63,1.91,13.86,1.91,0,0,4,Standard (4-7 days)
O128080,C10343,P200861,2024-07-25,Wallet,1,0.0,12.45,0.0,12.45,4.57,0.41,12.45,0.41,0,0,5,Standard (4-7 days)
O128081,C15295,P230467,2024-09-02,PayPal,1,0.0,20.55,0.0,20.55,6.65,-0.9,20.55,-0.9,0,1,3,Fast (1-3 days)
O128082,C14072,P221298,2024-08-29,COD,2,0.0,367.52,0.0,367.52,10.46,33.64,367.52,33.64,0,0,4,Standard (4-7 days)
O128083,C13462,P227933,2024-06-17,Credit Card,3,0.0,625.3199999999999,-1.1368683772161603e-13,625.32,9.77,65.27,625.32,65.27,0,0,3,Fast (1-3 days)
O128084,C16154,P244724,2025-08-18,Debit Card,1,0.0,271.53,0.0,271.53,8.37,24.21,0.0,0.0,1,0,4,Standard (4-7 days)
O128085,C12248,P249361,2024-10-07,Credit Card,1,0.05,94.87,4.740000000000009,90.13,8.86,16.38,90.13,16.38,0,0,4,Standard (4-7 days)
O128086,C10944,P235145,2025-04-19,Credit Card,1,0.0,127.92,0.0,127.92,6.88,37.89,127.92,37.89,0,0,5,Standard (4-7 days)
O128087,C15021,P238998,2025-07-27,COD,3,0.2,309.6,61.920000000000016,247.68,6.02,63.33,247.68,63.33,0,0,6,Standard (4-7 days)
O128088,C13880,P222667,2025-03-25,Wallet,1,0.05,255.72,12.789999999999992,242.93,6.76,61.26,242.93,61.26,0,0,4,Standard (4-7 days)
